time,open,high,low,close,Short MA,Mid MA,Long MA,Short MA Forecast 1,Short MA Forecast 2,Short MA Forecast 3,Mid MA Forecast 1,Mid MA Forecast 2,Mid MA Forecast 3,Long MA Forecast 1,Long MA Forecast 2,Long MA Forecast 3,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Plot,Plot,Volume,Volume MA,RSI,Premium Index,Funding Rate
2022-02-13T02:00:00-05:00,42461,42487.60645735,42331,42450.15344386,42313.39714601005,42650.76199153718,42991.89044908461,42314.946654029955,42269.8037968871,42238.089511172846,42650.978922660164,42644.658922659866,42640.21892265961,42991.94468186527,42990.36468186518,42989.25468186531,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,44511,35.87018847,96.68304991399808,50.28725070078625,-0.04733,0.0026700000000000057
2022-02-13T03:00:00-05:00,42443,42533,42381,42483,42345.96857458148,42634.301991537184,42996.800449084614,42341.27620941853,42344.37522545853,42276.66093974427,42633.64506041456,42634.07892265986,42624.59892265961,42996.63621630387,42996.74468186518,42994.37468186531,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,44511,188.37816595,103.18513845249807,51.172051537665496,-0.04695416666666666,0.003045833333333345
2022-02-13T04:00:00-05:00,42485,42498,42314,42348,42361.879063408625,42612.941991537184,43002.07044908461,42381.16477769425,42371.78004736853,42376.42857142856,42615.64199153736,42614.32812929146,42614.978922659604,43002.74544908456,43002.41698352308,43002.57968186531,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,44511,38.14922678,102.46199894199806,47.435190070668185,-0.04350714285714285,0.006492857142857154
2022-02-13T05:00:00-05:00,42343,42674.41718532,42290,42619,42413.30763483719,42604.36199153718,43008.175449084614,42374.59334912281,42413.16477769423,42399.0876822057,42598.941991537366,42604.34199153706,42602.371198168395,43006.82044908457,43008.17044908448,43007.67775074251,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,44511,96.6794743,96.35272423949806,54.60207423906697,-0.04056249999999999,0.009437500000000015
2022-02-13T06:00:00-05:00,42639.57043251,42689,42492,42497,42451.59334912291,42583.441991537184,43013.28791586976,42469.02192055138,42391.593349122806,42449.45049197999,42585.88199153736,42575.041991537066,42583.1419915368,43013.89791586972,43011.18791586963,43013.212915869764,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,44511,46.62889825,94.22843251799806,51.216587267495626,-0.039799999999999995,0.010000000000000002
2022-02-13T07:00:00-05:00,42498,42640,42458,42492,42478.59334912291,42563.36199153718,43018.35291586976,42479.3076348371,42514.16477769423,42398.021920551415,42563.46199153736,42568.34199153706,42552.081991536805,43018.37791586972,43019.597915869635,43015.53291586976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,44511,50.91982003,81.76071427649805,51.076811899447044,-0.039325,0.010000000000000002
2022-02-13T08:00:00-05:00,42496.68597578,42581,42442.49837589,42525,42487.73620626576,42545.981991537185,43023.23291586977,42483.021920551386,42484.45049197995,42536.7362062657,42545.32199153736,42545.52199153706,42552.84199153681,43023.06791586972,43023.11791586963,43024.94791586976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,25.58197322,79.91042830999805,52.0077477563259,-0.0394,0.010000000000000002
2022-02-13T09:00:00-05:00,42526.19441065,42731,42222,42566,42504.28571428576,42525.04199153718,43028.38291586976,42498.42857142853,42488.999999999956,42491.14285714284,42524.221991537364,42522.90199153705,42523.2019915368,43028.17791586972,43027.847915869635,43027.922915869756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,197.282016,82.48792534599806,53.199296972413414,-0.03264375,0.010000000000000002
2022-02-13T10:00:00-05:00,42562,42789,42528,42592,42519.857142857196,42500.384153893385,43034.307915869766,42516.14285714282,42504.42857142853,42490.285714285696,42499.86415389357,42498.224153893265,42496.244153893014,43034.17791586971,43033.767915869634,43033.272915869755,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,127.56369906,86.17558190449807,53.97960375526101,-0.034265000000000004,0.010000000000000002
2022-02-13T11:00:00-05:00,42592,42605.64019684,42255,42355.69778141,42520.95682591577,42475.839375213785,43038.74140477682,42554.71428571425,42547.285714285674,42529.71428571427,42480.565419585764,42479.525419585465,42477.06541958521,43039.92291586971,43039.66291586964,43039.047915869756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,82.72821206,86.79043345849809,46.40654425909152,-0.03625833333333334,0.010000000000000002
2022-02-13T12:00:00-05:00,42355,42355,42121.87972542,42306,42476.24254020148,42447.519375213786,43042.33640477681,42483.34222325996,42550.8571428571,42539.71428571427,42448.513330842165,42457.96541958546,42456.4054195852,43042.58489368381,43044.94791586963,43044.55791586976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,79.70129189,74.99284486949809,44.97735585858732,-0.03939285714285715,0.010000000000000002
2022-02-13T13:00:00-05:00,42307,42433,41920,42017,42407.67111163005,42415.58243686958,43044.42140477682,42448.95682591568,42463.15619203282,42564.42857142856,42421.36243686978,42423.35034812587,42437.528481240995,43045.86640477676,43046.36338259079,43049.90791586976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,158.77420112,78.95204197349808,37.70528634758915,-0.04080937500000001,0.009190624999999994
2022-02-13T14:00:00-05:00,42017,42216,41915,42070,42347.38539734434,42387.94243686959,43047.42140477682,42339.81396877282,42422.385397344246,42443.68444651999,42386.882436869775,42398.44243686946,42401.4243037538,43047.15640477676,43050.04640477667,43050.79187149796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,42307,42581,86.89699485,81.53629099299808,39.632930671049095,-0.039150000000000004,0.010000000000000002
2022-02-13T15:00:00-05:00,42076.90151299,42488.15631629,41985,42479,42340.8139687729,42383.094393636995,43052.75140477681,42282.38539734425,42267.24254020139,42391.09968305856,42374.91439363716,42372.79439363686,42390.1343936366,43050.706404776756,43050.17640477668,43054.511404776815,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,75.83071241,79.64082632299808,51.98149495066858,-0.0256,0.009999999999999998
2022-02-13T16:00:00-05:00,42488.15631629,42539.71712825,42255,42261.46044212,42297.30831764719,42372.7836024794,43056.34870698742,42328.385397344246,42211.52825448711,42188.81396877284,42377.13439363716,42360.77439363686,42357.5943936366,43057.43640477676,43053.346404776676,43052.551404776816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,93.16672315,80.55239658649808,46.529624370183015,-0.022633333333333335,0.009999999999999998
2022-02-13T17:00:00-05:00,42260.59318456,42463,42247,42423.24517853,42273.200486008616,42373.60850605,43061.019932880066,42250.0883808071,42312.24254020139,42136.9568259157,42370.37281132198,42379.07439363687,42354.534393636604,43060.21100919796,43062.38640477668,43056.25140477681,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,39.69577377,79.16390372949807,50.673098184227946,-0.0308375,0.009999999999999998
2022-02-13T18:00:00-05:00,42439,42439,42058,42090,42235.2436600929,42363.568506049996,43062.41993288007,42282.850114168534,42236.62590376567,42329.85714285712,42370.233409620785,42363.76202016406,42376.8143936366,43064.086158772654,43062.46831140848,43065.731404776816,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,111.46939128,82.88976699949808,43.240318499264895,-0.03251,0.010000000000000002
2022-02-13T19:00:00-05:00,42090,42216,41968.81180241,42163,42214.815088664334,42363.08850605,43066.57493288007,42204.386517235675,42299.5994253871,42230.26310978284,42361.62850605018,42374.95831319107,42365.2512290062,43066.20993288,43069.54238466523,43067.11561361922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,117.55240082,86.79035471149808,45.138700304714604,-0.027675,0.009999999999999998
2022-02-13T20:00:00-05:00,42163.56231148,42184,41545,41707,42170.52937437862,42348.86850604999,43067.009932880064,42235.67223152139,42214.81508866425,42357.63445089141,42357.988506050184,42355.068506049865,42375.06321676141,43069.28993288,43068.55993287993,43073.558610558015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,281.08373099,98.95795159049808,36.848109347731594,-0.027135714285714287,0.009999999999999998
2022-02-13T21:00:00-05:00,41708,41871.4513776,41654,41746,42124.2436600929,42336.68850604999,43067.17093159317,42118.67223152139,42248.9579458071,42217.672231521414,42335.90850605018,42354.14850604987,42349.76850604961,43066.97593159311,43071.53593159302,43070.44093159316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,43.69923551,98.8826064954981,37.898671562061,-0.02986875,0.010000000000000002
2022-02-13T22:00:00-05:00,41749.20398347,41995,41661.08886292,41946,42048.100802950044,42326.06850604999,43069.01093159317,42019.52937437854,42008.38651723567,42203.81508866426,42322.068506050186,42320.50850604987,42347.86850604961,43068.010931593104,43067.620931593025,43074.46093159316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,42307,42581,85.61787186,101.36999066499808,43.12401039908737,0.020000000000000004,0.01
2022-02-13T23:00:00-05:00,41938,42015,41871,41983.77665136,42008.43168998433,42316.10403907719,43070.41981484997,42003.03502550424,41945.89216836139,41929.17788264713,42315.348506050184,42307.348506049864,42305.008506049606,43070.230931593105,43068.23093159302,43067.645931593164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,42307,42581,69.5303595,95.4276003424981,44.08109509242824,-0.0014749999999999971,0.01
2022-02-14T00:00:00-05:00,41984,42026,41810,41814,41921.396664480046,42305.5840390772,43071.024814849974,41945.650471817105,41934.8571428571,41849.14285714284,42308.97957210459,42307.46850604986,42295.468506049605,43071.873698106705,43071.49593159303,43068.49593159316,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,81.55355115,97.5978165609981,40.76131879434082,-0.004991666666666664,0.009999999999999998
2022-02-14T01:00:00-05:00,41813.8340751,42291,41785,42230,41941.396664480046,42303.7640390772,43074.03481484998,41881.96809305139,41930.47570772567,41914.285714285696,42295.44403907739,42302.23510513146,42299.968506049605,43071.954814849894,43073.65258136342,43073.085931593174,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,115.19485322,98.52358550699809,50.58200088941775,-0.0148375,0.009999999999999998
2022-02-14T02:00:00-05:00,42229,42380,42157.50651999,42340,41966.68237876576,42304.0840390772,43078.54481484997,41950.968093051386,41832.11095019425,41904.8723722057,42301.884039077384,42285.24403907706,42295.43063815842,43077.9948148499,43073.83481484982,43076.38146462036,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,200.52664774,106.21847298149808,52.80978090031647,-0.018635000000000002,0.009999999999999998
2022-02-14T03:00:00-05:00,42343,42444.53010353,42043,42046,42015.110950194336,42303.423476510194,43081.17981484998,42057.11095019424,42025.682378765676,41847.39666447998,42309.303476510395,42304.903476510066,42279.9434765098,43082.64981484991,43081.54981484982,43075.30981484996,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,190.06465512,113.17571473599806,46.74442491506616,-0.021416666666666667,0.010000000000000002
2022-02-14T04:00:00-05:00,42060,42250.87896352,41987.25019374,42080.05938371,42062.833719295755,42302.24466418439,43083.39511176853,42057.968093051386,42141.96809305139,42094.82523590855,42301.563476510404,42313.323476510064,42306.723476509804,43083.2248148499,43086.16481484982,43084.514814849965,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,227.07463564,123.25034785699806,47.49674438577207,-0.023960714285714287,0.010000000000000002
2022-02-14T05:00:00-05:00,42097.03262483,42299,41952,42240,42104.833719295755,42300.824664184394,43086.70011176853,42081.98505982567,42072.2538073371,42198.253807337125,42297.6258518588,42296.26347651006,42313.903476509804,43085.900408687005,43085.559814849825,43089.96981484996,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,114.04786794,119.08864045399805,50.99750247992729,-0.023546875000000002,0.010000000000000002
2022-02-14T06:00:00-05:00,42240,42290,42106,42134,42126.294197672905,42294.92466418439,43089.92011176852,42141.437054815666,42095.73973587568,42081.14285714284,42297.04466418459,42290.64703953266,42288.60347650981,43090.45011176845,43088.85070560549,43088.33981484996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,95.9850096,117.50970598099805,48.68082498008805,-0.007500000000000001,0.010000000000000002
2022-02-14T07:00:00-05:00,42138,42624,41987.18854772,42565.24423749,42233.61480302862,42299.81414280739,43094.846209491174,42172.00848338711,42202.29419767282,42133.748219262845,42291.18925805779,42295.429258057455,42285.8328210798,43092.68998830365,43093.74998830358,43091.35087905937,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,374.78282095,132.11243642549806,57.199427821573856,-0.016900000000000002,0.009999999999999998
2022-02-14T08:00:00-05:00,42567.51015414,42709,42415.28996949,42539,42277.757660171475,42301.85414280739,43099.47620949117,42281.506836955676,42158.29419767282,42203.722769101405,42302.37902755739,42285.12925805746,42291.4892580572,43099.60743067855,43095.294988303576,43096.884988303704,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,434.57762686,149.85625317399803,56.58385901363154,-0.0204,0.010000000000000002
2022-02-14T09:00:00-05:00,42532,42863,42515.09543939,42529,42304.757660171475,42306.6141428074,43104.69620949117,42306.18623159995,42313.684585168536,42128.86562624427,42306.81414280759,42307.863912306864,42281.9892580572,43104.7462094911,43105.00865186592,43098.5399883037,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,264.64344226,155.14971523099805,56.335079533052365,-0.0248875,0.010000000000000002
2022-02-14T10:00:00-05:00,42530,42695.09992109,42392,42606,42384.757660171475,42315.65545970079,43109.39120949117,42373.75766017138,42376.61480302853,42387.86233338141,42314.11545970099,42314.51545970066,42316.090113949795,43109.0062094911,43109.10620949102,43109.49987305351,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,118.64624677,156.73717782699805,57.87103352589455,-0.027085000000000005,0.010000000000000002
2022-02-14T11:00:00-05:00,42605.51723206,42842.51290294,42581.4254469,42672,42469.32060535576,42325.3954597008,43114.26620949117,42459.8920339271,42437.8920339271,42442.17774821284,42324.07545970099,42320.99545970066,42321.595459700395,43113.9362094911,43113.16620949103,43113.31620949115,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,173.55558237,161.62342132499805,59.19594467677117,-0.029016666666666673,0.009999999999999998
2022-02-14T12:00:00-05:00,42671,42804,42550,42602,42521.03489107004,42334.155459700785,43118.80620949117,42531.03489106996,42512.177748212824,42479.17774821284,42335.55545970099,42332.91545970066,42328.295459700406,43119.1562094911,43118.49620949102,43117.341209491155,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,131.01322988,163.51574666149804,57.1433169818084,-0.03400000000000001,0.010000000000000002
2022-02-14T13:00:00-05:00,42618,42682,42239,42247,42537.1777482129,42324.135459700796,43121.96120949117,42587.8920339271,42607.8920339271,42579.60631964141,42331.23545970099,42334.035459700666,42330.0754597004,43123.7362094911,43124.436209491025,43123.44620949116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,239.94251703,173.52808382449805,48.04464138258267,-0.03849062500000001,0.010000000000000002
2022-02-14T14:00:00-05:00,42247,42298.49987287,41834,42148,42477.57142857147,42311.96371588839,43124.961209491186,42491.71428571425,42593.14285714282,42623.14285714284,42313.943715888585,42328.14371588826,42332.343715888004,43125.4562094911,43129.006209491024,43130.05620949116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,838.39994319,209.87461141999808,45.852024394228515,-0.0518,-0.001799999999999996
2022-02-14T15:00:00-05:00,42144,42316,42018,42180,42426.28571428576,42298.263715888395,43127.66620949118,42421.71428571425,42449.999999999956,42602.14285714283,42297.6237158886,42301.583715888264,42322.883715888,43127.5062094911,43128.49620949102,43133.82120949116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,211.28102613,214.56104268549808,46.69877300415078,-0.042012499999999994,0.007987500000000008
2022-02-14T16:00:00-05:00,42196,42300.97400211,42121,42252.91593403,42386.8451334329,42289.50203456899,43130.265789161334,42376.42857142853,42367.285714285674,42409.71428571426,42288.0437158886,42286.763715888264,42292.703715888,43129.9012094911,43129.58120949103,43131.06620949115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,42307,42581,55.81089283,203.29740077749807,48.6685320356867,-0.03848333333333333,0.010000000000000002
2022-02-14T17:00:00-05:00,42254,42783.94867553,42254,42710,42401.702276290045,42290.92203456899,43137.11578916133,42336.40455257997,42315.571428571384,42301.857142857116,42281.78035324979,42278.86371588826,42276.943715888,43134.8303688314,43134.101209491026,43133.62120949115,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,225.60771574,212.39282478899804,58.91770670584317,-0.031618749999999994,0.010000000000000002
2022-02-14T18:00:00-05:00,42715,42829,42554,42554,42384.8451334329,42303.8035926144,43142.140789161334,42407.13084771853,42276.535400298526,42245.285714285696,42306.923592614585,42288.64022997547,42284.2652739334,43142.92078916125,43138.349948501476,43137.256209491155,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,95.43488497,212.883675444498,54.88953511150515,-0.031014999999999994,0.010000000000000002
2022-02-14T19:00:00-05:00,42567,42681,42463,42604.42326954,42385.19131479576,42312.132058005205,43146.697905509034,42377.987990575675,42422.559419147095,42226.66624801712,42311.1235926146,42317.363592614274,42289.93854865581,43146.44578916125,43148.00578916117,43141.14952817176,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,64.52032049,212.63317349399804,55.93814982127173,-0.029083333333333326,0.009999999999999998
2022-02-14T20:00:00-05:00,42605.16470574,43637,42554.66694509,43490,42562.76274336719,42337.052058005196,43155.61290550904,42436.251781872816,42421.84513343281,42488.70227628998,42319.34052339619,42317.32359261426,42326.683592614,43151.185021856654,43150.680789161175,43153.0207891613,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,489.81547796,233.04626983449802,69.39430024544986,-0.015646428571428565,0.009999999999999998
2022-02-14T21:00:00-05:00,43490,43711,43420,43585,42768.0484576529,42360.652058005195,43165.82290550904,42754.47702908138,42501.45510609281,42479.845133432835,42358.7520580054,42323.32898878666,42320.30359261399,43165.34790550895,43156.492138204274,43155.73578916131,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,171.56053075,235.864553710998,70.43730019989309,-0.018531249999999996,0.009999999999999998
2022-02-14T22:00:00-05:00,43594,43685,43529,43592,42969.76274336718,42387.39205800519,43174.94290550904,42968.7627433671,42941.61988622425,42562.08700174141,42387.25205800539,42383.45205800506,42330.317454177195,43174.90790550895,43173.957905508876,43160.674254552105,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,64.70086593,229.073264620498,70.51702847110128,-0.04145000000000001,0.008549999999999995
2022-02-14T23:00:00-05:00,43595.48130818,43800,43491,43502,43148.20332422004,42412.69952644099,43184.36117201844,43161.060467077106,43159.060467077106,43118.34618136283,42414.49952644119,42414.219526440866,42408.51952644059,43184.81117201835,43184.741172018264,43183.31617201841,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,127.13298256,225.926680992498,67.97857355890639,-0.042787500000000006,0.007212499999999997
2022-02-15T00:00:00-05:00,43502,43639,43420,43599,43275.20332422004,42439.499526440995,43193.856172018444,43261.34618136282,43287.060467077106,43284.06046707712,42437.5595264412,42441.15952644085,42440.73952644059,43193.37117201835,43194.27117201826,43194.166172018406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,98.80315989,219.51310720499797,69.26283421643048,-0.03953333333333334,0.010000000000000002
2022-02-15T01:00:00-05:00,43598,43683,43553,43555,43418.20332422004,42466.01952644099,43203.426172018444,43424.489038505664,43396.77475279139,43435.34618136283,42466.89952644119,42463.019526440854,42468.41952644059,43203.64617201835,43202.67617201826,43204.026172018406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,103.86236333,219.00383197449796,67.93191412355296,-0.044068750000000004,0.005931249999999999
2022-02-15T02:00:00-05:00,43555,43777,43551,43722,43577.85714285718,42494.399526441,43209.97617201844,43553.999999999956,43566.571428571384,43524.999999999985,42491.05952644119,42492.81952644086,42486.999526440595,43209.141172018346,43209.58117201827,43208.126172018405,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,181.33254687,223.271208837998,70.2671798466133,-0.04639,0.003610000000000002
2022-02-15T03:00:00-05:00,43722,44178,43643.17357579,44014.04257009,43652.72036715575,42525.46037784279,43220.661384868894,43610.999999999956,43563.285714285674,43582.14285714284,42519.61952644119,42512.93952644085,42515.5795264406,43219.20117201835,43217.531172018265,43218.19117201841,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,346.88518116,221.876326848498,73.85307989942983,-0.04607083333333334,0.003929166666666664
2022-02-15T04:00:00-05:00,44016.78974171,44119,43900,44072,43722.29179572718,42557.89730896559,43230.32138486888,43714.01216288281,43630.571428571384,43558.999999999985,42556.73816036759,42545.05645756366,42535.036457563394,43230.03159771925,43227.11117201827,43224.60617201841,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,141.79346668,207.237118839498,74.51009880880049,-0.04800357142857143,0.0019964285714285726
2022-02-15T05:00:00-05:00,44072.96273969,44382,44001,44312,43825.14893858432,42594.477308965594,43239.997680178836,43790.863224298526,43774.303958609955,43649.14285714284,42589.677308965795,42587.35901176906,42569.8364575634,43238.79768017875,43238.21810587957,43233.837467328354,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,219.0210494,204.955999196498,77.07862927284842,-0.048603125000000004,0.0013968749999999988
2022-02-15T06:00:00-05:00,44309,44439,44134,44261,43933.5775100129,42632.737308965596,43246.97768017885,43940.863224298526,43872.2917957271,43847.452897194264,42633.75730896579,42624.157308965456,42620.67986317059,43247.23268017875,43244.83268017866,43243.963318730166,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,153.82145711,206.714759713498,75.34125636523034,-0.035925,0.010000000000000002
2022-02-15T07:00:00-05:00,44257,44371,44149,44187,44017.5775100129,42664.097308965596,43253.607680178844,44028.14893858424,44042.72036715568,43939.863224298555,42665.57730896579,42667.61730896546,42653.21730896519,43253.97768017875,43254.48768017867,43250.887680178814,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,201.32336455,208.10314882249799,72.77792382224165,-0.041287500000000005,0.008712499999999998
2022-02-15T08:00:00-05:00,44197.66670259,44327,44045.23454212,44269,44119.5775100129,42699.5373089656,43260.77268017884,44107.863224298526,44129.006081441396,44150.863224298555,42697.89730896579,42700.85730896547,42703.917308965196,43260.36268017875,43261.10268017866,43261.86768017882,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,166.01399127,209.85318689199798,73.84004930872494,-0.04110833333333334,0.008891666666666666
2022-02-15T09:00:00-05:00,44268.43727769,44500,44220.68887185,44277.23983977,44198.8974871229,42735.24210576099,43268.17387937768,44197.72036715567,44174.291795727106,44206.00608144141,42735.07730896579,42731.79730896546,42736.237308965196,43268.13268017875,43267.31268017866,43268.42268017882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42307,42581,283.85436988,212.048779534498,73.95003881770825,-0.041031250000000005,0.008968749999999998
